ts,state,motor_A_duty,motor_B_duty,gmxxx_ch1,gmxxx_ch2,gmxxx_ch3,gmxxx_ch4,mics5524_raw,co_mics,eth_mics,voc_mics,no2_gm,c2h5oh_gm,voc_gm,co_gm,currentLevel
3045284,PRE_COND,100,0,782,705,121,37,224,20.173,25.034,7.564,0.782,0.705,0.121,0.037,0
3045534,RAMP_UP,0,0,782,706,122,38,219,19.634,24.164,7.335,0.782,0.706,0.122,0.038,0
3045784,RAMP_UP,0,0,783,706,122,37,219,19.634,24.164,7.335,0.783,0.706,0.122,0.037,0
3046034,RAMP_UP,0,0,784,706,121,37,219,19.634,24.164,7.335,0.784,0.706,0.121,0.037,0
3046284,RAMP_UP,0,0,784,705,122,38,219,19.634,24.164,7.335,0.784,0.705,0.122,0.038,0
3046534,RAMP_UP,0,0,785,706,122,38,219,19.634,24.164,7.335,0.785,0.706,0.122,0.038,0
3046784,RAMP_UP,0,0,786,706,123,37,219,19.634,24.164,7.335,0.786,0.706,0.123,0.037,0
3047034,RAMP_UP,0,0,786,706,122,37,219,19.634,24.164,7.335,0.786,0.706,0.122,0.037,0
3047284,RAMP_UP,0,0,786,706,122,37,219,19.634,24.164,7.335,0.786,0.706,0.122,0.037,0
3047534,HOLD,51,0,788,707,123,37,219,19.634,24.164,7.335,0.788,0.707,0.123,0.037,0
3047784,HOLD,51,0,788,707,123,38,219,19.634,24.164,7.335,0.788,0.707,0.123,0.038,0
3048034,HOLD,51,0,788,707,123,37,215,19.099,23.306,7.109,0.788,0.707,0.123,0.037,0
3048284,HOLD,51,0,789,706,124,38,219,19.634,24.164,7.335,0.789,0.706,0.124,0.038,0
3048534,HOLD,51,0,789,707,123,37,219,19.634,24.164,7.335,0.789,0.707,0.123,0.037,0
3048784,HOLD,51,0,790,708,124,38,219,19.634,24.164,7.335,0.79,0.708,0.124,0.038,0
3049034,HOLD,51,0,789,706,124,37,219,19.634,24.164,7.335,0.789,0.706,0.124,0.037,0
3049284,HOLD,51,0,789,706,124,37,219,19.634,24.164,7.335,0.789,0.706,0.124,0.037,0
3049534,HOLD,51,0,790,706,124,38,219,19.634,24.164,7.335,0.79,0.706,0.124,0.038,0
3049784,HOLD,51,0,790,705,124,38,219,19.634,24.164,7.335,0.79,0.705,0.124,0.038,0
3050034,HOLD,51,0,789,705,124,38,219,19.634,24.164,7.335,0.789,0.705,0.124,0.038,0
3050284,HOLD,51,0,789,705,124,38,219,19.634,24.164,7.335,0.789,0.705,0.124,0.038,0
3050534,HOLD,51,0,789,705,124,38,219,19.634,24.164,7.335,0.789,0.705,0.124,0.038,0
3050784,HOLD,51,0,790,705,125,38,219,19.634,24.164,7.335,0.79,0.705,0.125,0.038,0
3051034,HOLD,51,0,789,705,125,38,215,19.099,23.306,7.109,0.789,0.705,0.125,0.038,0
3051284,HOLD,51,0,790,705,125,38,219,19.634,24.164,7.335,0.79,0.705,0.125,0.038,0
3051534,HOLD,51,0,790,705,125,37,219,19.634,24.164,7.335,0.79,0.705,0.125,0.037,0
3051784,HOLD,51,0,791,705,124,38,219,19.634,24.164,7.335,0.791,0.705,0.124,0.038,0
3052034,HOLD,51,0,790,705,125,38,215,19.099,23.306,7.109,0.79,0.705,0.125,0.038,0
3052284,HOLD,51,0,791,705,125,37,219,19.634,24.164,7.335,0.791,0.705,0.125,0.037,0
3052534,HOLD,51,0,791,705,125,37,219,19.634,24.164,7.335,0.791,0.705,0.125,0.037,0
3052784,HOLD,51,0,791,704,125,38,219,19.634,24.164,7.335,0.791,0.704,0.125,0.038,0
3053034,HOLD,51,0,793,705,126,38,215,19.099,23.306,7.109,0.793,0.705,0.126,0.038,0
3053284,HOLD,51,0,793,705,126,38,219,19.634,24.164,7.335,0.793,0.705,0.126,0.038,0
3053534,HOLD,51,0,793,706,126,38,219,19.634,24.164,7.335,0.793,0.706,0.126,0.038,0
3053784,HOLD,51,0,793,706,126,38,219,19.634,24.164,7.335,0.793,0.706,0.126,0.038,0
3054034,HOLD,51,0,793,705,126,38,219,19.634,24.164,7.335,0.793,0.705,0.126,0.038,0
3054284,HOLD,51,0,793,706,126,38,219,19.634,24.164,7.335,0.793,0.706,0.126,0.038,0
3054534,HOLD,51,0,793,706,126,37,219,19.634,24.164,7.335,0.793,0.706,0.126,0.037,0
3054784,HOLD,51,0,793,705,126,38,219,19.634,24.164,7.335,0.793,0.705,0.126,0.038,0
3055034,HOLD,51,0,793,705,126,38,219,19.634,24.164,7.335,0.793,0.705,0.126,0.038,0
3055284,HOLD,51,0,793,705,126,38,219,19.634,24.164,7.335,0.793,0.705,0.126,0.038,0
3055534,HOLD,51,0,794,706,126,38,219,19.634,24.164,7.335,0.794,0.706,0.126,0.038,0
3055784,HOLD,51,0,794,706,126,38,219,19.634,24.164,7.335,0.794,0.706,0.126,0.038,0
3056034,HOLD,51,0,793,706,126,37,219,19.634,24.164,7.335,0.793,0.706,0.126,0.037,0
3056284,HOLD,51,0,794,705,126,37,215,19.099,23.306,7.109,0.794,0.705,0.126,0.037,0
3056534,HOLD,51,0,793,706,126,37,215,19.099,23.306,7.109,0.793,0.706,0.126,0.037,0
3056784,HOLD,51,0,794,706,127,38,219,19.634,24.164,7.335,0.794,0.706,0.127,0.038,0
3057034,HOLD,51,0,794,705,127,38,219,19.634,24.164,7.335,0.794,0.705,0.127,0.038,0
3057284,HOLD,51,0,794,706,128,38,219,19.634,24.164,7.335,0.794,0.706,0.128,0.038,0
3057534,HOLD,51,0,794,705,127,38,219,19.634,24.164,7.335,0.794,0.705,0.127,0.038,0
3057784,HOLD,51,0,794,705,128,39,215,19.099,23.306,7.109,0.794,0.705,0.128,0.039,0
3058034,HOLD,51,0,794,705,127,38,219,19.634,24.164,7.335,0.794,0.705,0.127,0.038,0
3058284,HOLD,51,0,793,704,127,38,219,19.634,24.164,7.335,0.793,0.704,0.127,0.038,0
3058534,HOLD,51,0,794,704,127,38,215,19.099,23.306,7.109,0.794,0.704,0.127,0.038,0
3058784,HOLD,51,0,794,705,128,38,219,19.634,24.164,7.335,0.794,0.705,0.128,0.038,0
3059034,HOLD,51,0,794,706,128,38,219,19.634,24.164,7.335,0.794,0.706,0.128,0.038,0
3059284,HOLD,51,0,794,705,127,38,219,19.634,24.164,7.335,0.794,0.705,0.127,0.038,0
3059534,HOLD,51,0,794,705,127,38,215,19.099,23.306,7.109,0.794,0.705,0.127,0.038,0
3059784,HOLD,51,0,794,705,128,38,215,19.099,23.306,7.109,0.794,0.705,0.128,0.038,0
3060034,HOLD,51,0,794,705,128,38,219,19.634,24.164,7.335,0.794,0.705,0.128,0.038,0
3060284,HOLD,51,0,795,705,128,38,215,19.099,23.306,7.109,0.795,0.705,0.128,0.038,0
3060534,HOLD,51,0,795,705,128,38,215,19.099,23.306,7.109,0.795,0.705,0.128,0.038,0
3060784,HOLD,51,0,795,706,128,38,215,19.099,23.306,7.109,0.795,0.706,0.128,0.038,0
3061034,HOLD,51,0,794,704,128,38,219,19.634,24.164,7.335,0.794,0.704,0.128,0.038,0
3061284,HOLD,51,0,795,705,128,38,219,19.634,24.164,7.335,0.795,0.705,0.128,0.038,0
3061534,HOLD,51,0,795,705,128,39,215,19.099,23.306,7.109,0.795,0.705,0.128,0.039,0
3061784,HOLD,51,0,795,706,128,38,219,19.634,24.164,7.335,0.795,0.706,0.128,0.038,0
3062034,HOLD,51,0,795,705,128,38,215,19.099,23.306,7.109,0.795,0.705,0.128,0.038,0
3062284,HOLD,51,0,795,706,128,38,215,19.099,23.306,7.109,0.795,0.706,0.128,0.038,0
3062534,HOLD,51,0,795,706,128,38,215,19.099,23.306,7.109,0.795,0.706,0.128,0.038,0
3062784,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3063034,HOLD,51,0,795,705,128,38,215,19.099,23.306,7.109,0.795,0.705,0.128,0.038,0
3063284,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3063534,HOLD,51,0,796,706,128,38,219,19.634,24.164,7.335,0.796,0.706,0.128,0.038,0
3063784,HOLD,51,0,797,706,128,38,215,19.099,23.306,7.109,0.797,0.706,0.128,0.038,0
3064034,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3064284,HOLD,51,0,797,706,129,38,219,19.634,24.164,7.335,0.797,0.706,0.129,0.038,0
3064534,HOLD,51,0,795,706,129,38,215,19.099,23.306,7.109,0.795,0.706,0.129,0.038,0
3064784,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3065034,HOLD,51,0,795,706,129,38,215,19.099,23.306,7.109,0.795,0.706,0.129,0.038,0
3065284,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3065534,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3065784,HOLD,51,0,796,707,129,38,215,19.099,23.306,7.109,0.796,0.707,0.129,0.038,0
3066034,HOLD,51,0,796,706,129,38,215,19.099,23.306,7.109,0.796,0.706,0.129,0.038,0
3066284,HOLD,51,0,797,706,129,38,219,19.634,24.164,7.335,0.797,0.706,0.129,0.038,0
3066534,HOLD,51,0,797,706,129,38,215,19.099,23.306,7.109,0.797,0.706,0.129,0.038,0
3066784,HOLD,51,0,797,706,129,38,219,19.634,24.164,7.335,0.797,0.706,0.129,0.038,0
3067034,HOLD,51,0,797,707,129,38,215,19.099,23.306,7.109,0.797,0.707,0.129,0.038,0
3067284,HOLD,51,0,798,707,129,38,215,19.099,23.306,7.109,0.798,0.707,0.129,0.038,0
3067534,HOLD,51,0,797,707,129,38,219,19.634,24.164,7.335,0.797,0.707,0.129,0.038,0
3067784,HOLD,51,0,797,706,129,38,215,19.099,23.306,7.109,0.797,0.706,0.129,0.038,0
3068034,HOLD,51,0,797,707,129,38,215,19.099,23.306,7.109,0.797,0.707,0.129,0.038,0
3068284,HOLD,51,0,797,706,129,38,215,19.099,23.306,7.109,0.797,0.706,0.129,0.038,0
3068534,HOLD,51,0,797,706,130,38,215,19.099,23.306,7.109,0.797,0.706,0.13,0.038,0
3068784,HOLD,51,0,797,707,129,38,215,19.099,23.306,7.109,0.797,0.707,0.129,0.038,0
3069034,HOLD,51,0,798,708,130,38,219,19.634,24.164,7.335,0.798,0.708,0.13,0.038,0
3069284,HOLD,51,0,798,708,130,38,215,19.099,23.306,7.109,0.798,0.708,0.13,0.038,0
3069534,HOLD,51,0,798,708,130,38,215,19.099,23.306,7.109,0.798,0.708,0.13,0.038,0
3069784,HOLD,51,0,799,708,130,38,234,21.26,26.813,8.027,0.799,0.708,0.13,0.038,0
3070034,HOLD,51,0,798,708,130,38,215,19.099,23.306,7.109,0.798,0.708,0.13,0.038,0
3070284,HOLD,51,0,798,707,130,38,215,19.099,23.306,7.109,0.798,0.707,0.13,0.038,0
3070534,HOLD,51,0,798,708,130,38,215,19.099,23.306,7.109,0.798,0.708,0.13,0.038,0
3070784,HOLD,51,0,797,706,130,38,215,19.099,23.306,7.109,0.797,0.706,0.13,0.038,0
3071034,HOLD,51,0,798,708,130,38,215,19.099,23.306,7.109,0.798,0.708,0.13,0.038,0
3071284,HOLD,51,0,797,707,130,38,215,19.099,23.306,7.109,0.797,0.707,0.13,0.038,0
3071534,HOLD,51,0,798,707,130,38,219,19.634,24.164,7.335,0.798,0.707,0.13,0.038,0
3071784,HOLD,51,0,798,707,130,38,215,19.099,23.306,7.109,0.798,0.707,0.13,0.038,0
3072034,HOLD,51,0,797,706,131,38,219,19.634,24.164,7.335,0.797,0.706,0.131,0.038,0
3072284,HOLD,51,0,798,707,130,38,215,19.099,23.306,7.109,0.798,0.707,0.13,0.038,0
3072534,HOLD,51,0,797,708,131,38,215,19.099,23.306,7.109,0.797,0.708,0.131,0.038,0
3072784,HOLD,51,0,797,707,130,38,215,19.099,23.306,7.109,0.797,0.707,0.13,0.038,0
3073034,HOLD,51,0,797,708,131,38,219,19.634,24.164,7.335,0.797,0.708,0.131,0.038,0
3073284,HOLD,51,0,797,706,130,38,215,19.099,23.306,7.109,0.797,0.706,0.13,0.038,0
3073534,HOLD,51,0,797,707,130,38,219,19.634,24.164,7.335,0.797,0.707,0.13,0.038,0
3073784,HOLD,51,0,797,706,130,38,215,19.099,23.306,7.109,0.797,0.706,0.13,0.038,0
3074034,HOLD,51,0,797,706,131,38,219,19.634,24.164,7.335,0.797,0.706,0.131,0.038,0
3074284,HOLD,51,0,797,707,130,38,215,19.099,23.306,7.109,0.797,0.707,0.13,0.038,0
3074534,HOLD,51,0,797,707,131,38,215,19.099,23.306,7.109,0.797,0.707,0.131,0.038,0
3074784,HOLD,51,0,798,707,131,38,219,19.634,24.164,7.335,0.798,0.707,0.131,0.038,0
3075034,HOLD,51,0,797,706,130,38,219,19.634,24.164,7.335,0.797,0.706,0.13,0.038,0
3075284,HOLD,51,0,797,707,130,38,215,19.099,23.306,7.109,0.797,0.707,0.13,0.038,0
3075534,HOLD,51,0,797,707,131,38,215,19.099,23.306,7.109,0.797,0.707,0.131,0.038,0
3075784,HOLD,51,0,798,707,131,38,219,19.634,24.164,7.335,0.798,0.707,0.131,0.038,0
3076034,HOLD,51,0,797,707,131,38,215,19.099,23.306,7.109,0.797,0.707,0.131,0.038,0
3076284,HOLD,51,0,798,707,130,38,215,19.099,23.306,7.109,0.798,0.707,0.13,0.038,0
3076534,HOLD,51,0,797,706,131,38,219,19.634,24.164,7.335,0.797,0.706,0.131,0.038,0
3076784,HOLD,51,0,798,706,131,38,215,19.099,23.306,7.109,0.798,0.706,0.131,0.038,0
3077034,HOLD,51,0,797,707,131,38,219,19.634,24.164,7.335,0.797,0.707,0.131,0.038,0
3077284,HOLD,51,0,797,707,131,38,219,19.634,24.164,7.335,0.797,0.707,0.131,0.038,0
3077534,HOLD,51,0,798,707,131,38,219,19.634,24.164,7.335,0.798,0.707,0.131,0.038,0
3077784,HOLD,51,0,797,707,131,38,219,19.634,24.164,7.335,0.797,0.707,0.131,0.038,0
3078034,HOLD,51,0,798,706,131,38,219,19.634,24.164,7.335,0.798,0.706,0.131,0.038,0
3078284,HOLD,51,0,797,707,131,38,215,19.099,23.306,7.109,0.797,0.707,0.131,0.038,0
3078534,HOLD,51,0,798,707,131,39,215,19.099,23.306,7.109,0.798,0.707,0.131,0.039,0
3078784,HOLD,51,0,799,708,132,39,215,19.099,23.306,7.109,0.799,0.708,0.132,0.039,0
3079034,HOLD,51,0,798,708,131,38,215,19.099,23.306,7.109,0.798,0.708,0.131,0.038,0
3079284,HOLD,51,0,797,707,131,38,219,19.634,24.164,7.335,0.797,0.707,0.131,0.038,0
3079534,HOLD,51,0,800,708,132,39,215,19.099,23.306,7.109,0.8,0.708,0.132,0.039,0
3079784,HOLD,51,0,799,708,132,39,219,19.634,24.164,7.335,0.799,0.708,0.132,0.039,0
3080034,HOLD,51,0,798,708,132,39,215,19.099,23.306,7.109,0.798,0.708,0.132,0.039,0
3080284,HOLD,51,0,800,709,132,39,215,19.099,23.306,7.109,0.8,0.709,0.132,0.039,0
3080534,HOLD,51,0,798,708,132,39,215,19.099,23.306,7.109,0.798,0.708,0.132,0.039,0
3080784,HOLD,51,0,800,707,132,39,215,19.099,23.306,7.109,0.8,0.707,0.132,0.039,0
3081034,HOLD,51,0,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3081284,HOLD,51,0,798,706,131,38,215,19.099,23.306,7.109,0.798,0.706,0.131,0.038,0
3081534,HOLD,51,0,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3081784,HOLD,51,0,797,706,132,39,215,19.099,23.306,7.109,0.797,0.706,0.132,0.039,0
3082034,HOLD,51,0,797,708,132,38,215,19.099,23.306,7.109,0.797,0.708,0.132,0.038,0
3082284,HOLD,51,0,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3082534,HOLD,51,0,797,706,132,38,215,19.099,23.306,7.109,0.797,0.706,0.132,0.038,0
3082784,HOLD,51,0,798,707,132,38,219,19.634,24.164,7.335,0.798,0.707,0.132,0.038,0
3083034,HOLD,51,0,797,706,132,39,215,19.099,23.306,7.109,0.797,0.706,0.132,0.039,0
3083284,HOLD,51,0,798,707,132,39,215,19.099,23.306,7.109,0.798,0.707,0.132,0.039,0
3083534,HOLD,51,0,798,707,132,39,215,19.099,23.306,7.109,0.798,0.707,0.132,0.039,0
3083784,HOLD,51,0,798,706,132,39,219,19.634,24.164,7.335,0.798,0.706,0.132,0.039,0
3084034,HOLD,51,0,798,707,132,39,219,19.634,24.164,7.335,0.798,0.707,0.132,0.039,0
3084284,HOLD,51,0,798,707,132,38,215,19.099,23.306,7.109,0.798,0.707,0.132,0.038,0
3084534,HOLD,51,0,798,706,132,38,210,18.567,22.461,6.885,0.798,0.706,0.132,0.038,0
3084784,HOLD,51,0,799,707,132,38,215,19.099,23.306,7.109,0.799,0.707,0.132,0.038,0
3085034,HOLD,51,0,798,707,132,39,215,19.099,23.306,7.109,0.798,0.707,0.132,0.039,0
3085284,HOLD,51,0,797,706,132,39,215,19.099,23.306,7.109,0.797,0.706,0.132,0.039,0
3085534,HOLD,51,0,798,707,132,39,215,19.099,23.306,7.109,0.798,0.707,0.132,0.039,0
3085784,HOLD,51,0,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3086034,HOLD,51,0,798,707,132,38,215,19.099,23.306,7.109,0.798,0.707,0.132,0.038,0
3086284,HOLD,51,0,798,707,132,38,195,16.991,20.002,6.227,0.798,0.707,0.132,0.038,0
3086534,HOLD,51,0,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3086784,HOLD,51,0,798,708,132,38,215,19.099,23.306,7.109,0.798,0.708,0.132,0.038,0
3087034,HOLD,51,0,798,707,133,39,219,19.634,24.164,7.335,0.798,0.707,0.133,0.039,0
3087284,HOLD,51,0,798,708,133,39,215,19.099,23.306,7.109,0.798,0.708,0.133,0.039,0
3087534,PURGE,255,255,799,707,133,38,215,19.099,23.306,7.109,0.799,0.707,0.133,0.038,0
3087784,PURGE,255,255,798,707,132,39,215,19.099,23.306,7.109,0.798,0.707,0.132,0.039,0
3088034,PURGE,255,255,798,708,133,39,215,19.099,23.306,7.109,0.798,0.708,0.133,0.039,0
3088284,PURGE,255,255,798,709,133,38,219,19.634,24.164,7.335,0.798,0.709,0.133,0.038,0
3088534,PURGE,255,255,798,708,133,39,215,19.099,23.306,7.109,0.798,0.708,0.133,0.039,0
3088784,PURGE,255,255,798,708,133,39,215,19.099,23.306,7.109,0.798,0.708,0.133,0.039,0
3089034,PURGE,255,255,798,707,133,39,219,19.634,24.164,7.335,0.798,0.707,0.133,0.039,0
3089284,PURGE,255,255,798,708,133,38,219,19.634,24.164,7.335,0.798,0.708,0.133,0.038,0
3089534,PURGE,255,255,798,708,133,39,219,19.634,24.164,7.335,0.798,0.708,0.133,0.039,0
3089784,PURGE,255,255,798,708,133,38,215,19.099,23.306,7.109,0.798,0.708,0.133,0.038,0
3090034,PURGE,255,255,797,708,133,38,215,19.099,23.306,7.109,0.797,0.708,0.133,0.038,0
3090284,PURGE,255,255,797,708,133,38,215,19.099,23.306,7.109,0.797,0.708,0.133,0.038,0
3090534,PURGE,255,255,797,708,133,38,215,19.099,23.306,7.109,0.797,0.708,0.133,0.038,0
3090784,PURGE,255,255,797,708,133,38,215,19.099,23.306,7.109,0.797,0.708,0.133,0.038,0
3091034,PURGE,255,255,797,708,133,38,215,19.099,23.306,7.109,0.797,0.708,0.133,0.038,0
3091284,PURGE,255,255,797,708,132,38,215,19.099,23.306,7.109,0.797,0.708,0.132,0.038,0
3091534,PURGE,255,255,797,707,132,38,215,19.099,23.306,7.109,0.797,0.707,0.132,0.038,0
3091784,PURGE,255,255,796,708,133,39,219,19.634,24.164,7.335,0.796,0.708,0.133,0.039,0
3092034,PURGE,255,255,797,708,132,38,215,19.099,23.306,7.109,0.797,0.708,0.132,0.038,0
3092284,PURGE,255,255,796,708,132,39,215,19.099,23.306,7.109,0.796,0.708,0.132,0.039,0
3092534,PURGE,255,255,797,707,132,39,215,19.099,23.306,7.109,0.797,0.707,0.132,0.039,0
3092784,PURGE,255,255,796,708,132,38,219,19.634,24.164,7.335,0.796,0.708,0.132,0.038,0
3093034,PURGE,255,255,795,708,132,39,215,19.099,23.306,7.109,0.795,0.708,0.132,0.039,0
3093284,PURGE,255,255,795,708,132,38,215,19.099,23.306,7.109,0.795,0.708,0.132,0.038,0
3093534,PURGE,255,255,794,708,132,38,215,19.099,23.306,7.109,0.794,0.708,0.132,0.038,0
3093784,PURGE,255,255,794,708,132,38,215,19.099,23.306,7.109,0.794,0.708,0.132,0.038,0
3094034,PURGE,255,255,794,708,132,39,210,18.567,22.461,6.885,0.794,0.708,0.132,0.039,0
3094284,PURGE,255,255,794,707,131,38,215,19.099,23.306,7.109,0.794,0.707,0.131,0.038,0
3094534,PURGE,255,255,793,707,132,38,215,19.099,23.306,7.109,0.793,0.707,0.132,0.038,0
3094784,PURGE,255,255,793,708,131,38,215,19.099,23.306,7.109,0.793,0.708,0.131,0.038,0
3095034,PURGE,255,255,793,708,131,38,215,19.099,23.306,7.109,0.793,0.708,0.131,0.038,0
3095284,PURGE,255,255,793,708,131,38,210,18.567,22.461,6.885,0.793,0.708,0.131,0.038,0
3095534,PURGE,255,255,793,708,131,37,215,19.099,23.306,7.109,0.793,0.708,0.131,0.037,0
3095784,PURGE,255,255,792,708,131,38,215,19.099,23.306,7.109,0.792,0.708,0.131,0.038,0
3096034,PURGE,255,255,793,708,131,38,210,18.567,22.461,6.885,0.793,0.708,0.131,0.038,0
3096284,PURGE,255,255,791,708,131,38,215,19.099,23.306,7.109,0.791,0.708,0.131,0.038,0
3096534,PURGE,255,255,791,708,130,38,215,19.099,23.306,7.109,0.791,0.708,0.13,0.038,0
3096784,PURGE,255,255,791,708,130,38,210,18.567,22.461,6.885,0.791,0.708,0.13,0.038,0
3097034,PURGE,255,255,791,708,130,38,210,18.567,22.461,6.885,0.791,0.708,0.13,0.038,0
3097284,PURGE,255,255,791,708,130,38,210,18.567,22.461,6.885,0.791,0.708,0.13,0.038,0
3097534,PURGE,255,255,790,708,130,38,210,18.567,22.461,6.885,0.79,0.708,0.13,0.038,0
3097784,PURGE,255,255,790,708,130,38,210,18.567,22.461,6.885,0.79,0.708,0.13,0.038,0
3098034,PURGE,255,255,789,708,130,38,210,18.567,22.461,6.885,0.789,0.708,0.13,0.038,0
3098284,PURGE,255,255,790,708,129,37,210,18.567,22.461,6.885,0.79,0.708,0.129,0.037,0
3098534,PURGE,255,255,789,708,129,37,210,18.567,22.461,6.885,0.789,0.708,0.129,0.037,0
3098784,PURGE,255,255,789,708,129,38,210,18.567,22.461,6.885,0.789,0.708,0.129,0.038,0
3099034,PURGE,255,255,788,708,128,38,210,18.567,22.461,6.885,0.788,0.708,0.128,0.038,0
3099284,PURGE,255,255,788,708,128,38,210,18.567,22.461,6.885,0.788,0.708,0.128,0.038,0
3099534,PURGE,255,255,787,709,128,37,210,18.567,22.461,6.885,0.787,0.709,0.128,0.037,0
3099784,PURGE,255,255,787,708,128,37,210,18.567,22.461,6.885,0.787,0.708,0.128,0.037,0
3100034,PURGE,255,255,786,708,128,38,215,19.099,23.306,7.109,0.786,0.708,0.128,0.038,0
3100284,PURGE,255,255,786,708,127,37,210,18.567,22.461,6.885,0.786,0.708,0.127,0.037,0
3100534,PURGE,255,255,786,708,127,37,210,18.567,22.461,6.885,0.786,0.708,0.127,0.037,0
3100784,PURGE,255,255,786,708,127,37,210,18.567,22.461,6.885,0.786,0.708,0.127,0.037,0
3101034,PURGE,255,255,785,708,127,37,210,18.567,22.461,6.885,0.785,0.708,0.127,0.037,0
3101284,PURGE,255,255,785,708,127,37,210,18.567,22.461,6.885,0.785,0.708,0.127,0.037,0
3101534,PURGE,255,255,785,708,127,37,210,18.567,22.461,6.885,0.785,0.708,0.127,0.037,0
3101784,PURGE,255,255,784,708,126,37,210,18.567,22.461,6.885,0.784,0.708,0.126,0.037,0
3102034,PURGE,255,255,784,708,126,37,210,18.567,22.461,6.885,0.784,0.708,0.126,0.037,0
3102284,PURGE,255,255,784,708,126,37,210,18.567,22.461,6.885,0.784,0.708,0.126,0.037,0
3102534,PURGE,255,255,784,709,126,37,210,18.567,22.461,6.885,0.784,0.709,0.126,0.037,0
3102784,PURGE,255,255,784,708,126,38,210,18.567,22.461,6.885,0.784,0.708,0.126,0.038,0
3103034,PURGE,255,255,783,708,126,37,210,18.567,22.461,6.885,0.783,0.708,0.126,0.037,0
3103284,PURGE,255,255,783,708,126,37,210,18.567,22.461,6.885,0.783,0.708,0.126,0.037,0
3103534,PURGE,255,255,782,708,126,37,205,18.038,21.628,6.663,0.782,0.708,0.126,0.037,0
3103784,PURGE,255,255,783,708,125,37,210,18.567,22.461,6.885,0.783,0.708,0.125,0.037,0
3104034,PURGE,255,255,782,707,125,37,210,18.567,22.461,6.885,0.782,0.707,0.125,0.037,0
3104284,PURGE,255,255,783,708,125,37,210,18.567,22.461,6.885,0.783,0.708,0.125,0.037,0
3104534,PURGE,255,255,783,708,125,37,210,18.567,22.461,6.885,0.783,0.708,0.125,0.037,0
