# Time_CO_(M)_Eth_(M)_VOC_(M)_NO₂_(G)_Eth_(G)_VOC_(G)_CO_(G)
0.0000 34.0400 49.6230 13.6850 0.7480 0.6610 0.1350 0.0840
0.0000 34.0400 49.6230 13.6850 0.7480 0.6600 0.1350 0.0840
0.0000 34.0400 49.6230 13.6850 0.7480 0.6600 0.1360 0.0850
0.0000 34.0400 49.6230 13.6850 0.7480 0.6600 0.1350 0.0840
0.0000 33.4270 48.4580 13.4070 0.7490 0.6600 0.1350 0.0840
0.0000 34.0400 49.6230 13.6850 0.7480 0.6600 0.1350 0.0840
0.0000 34.0400 49.6230 13.6850 0.7490 0.6600 0.1350 0.0840
0.0000 34.0400 49.6230 13.6850 0.7480 0.6600 0.1350 0.0840
0.2910 33.4270 48.4580 13.4070 0.7490 0.6600 0.1350 0.0840
0.5050 34.0400 49.6230 13.6850 0.7480 0.6600 0.1350 0.0840
0.7503 32.8180 47.3050 13.1300 0.7490 0.6600 0.1350 0.0840
1.0023 32.8180 47.3050 13.1300 0.7490 0.6590 0.1350 0.0840
1.2689 32.8180 47.3050 13.1300 0.7490 0.6600 0.1350 0.0840
1.4927 33.4270 48.4580 13.4070 0.7490 0.6600 0.1350 0.0840
1.7243 32.8180 47.3050 13.1300 0.7490 0.6600 0.1340 0.0840
1.9547 32.8180 47.3050 13.1300 0.7490 0.6600 0.1340 0.0840
2.2038 32.8180 47.3050 13.1300 0.7500 0.6600 0.1340 0.0850
2.4873 32.8180 47.3050 13.1300 0.7510 0.6600 0.1330 0.0840
2.7114 33.4270 48.4580 13.4070 0.7520 0.6600 0.1330 0.0840
3.0104 32.2110 46.1650 12.8550 0.7530 0.6600 0.1330 0.0830
3.2714 32.2110 46.1650 12.8550 0.7530 0.6600 0.1330 0.0830
3.5250 32.2110 46.1650 12.8550 0.7540 0.6600 0.1320 0.0830
3.7226 32.2110 46.1650 12.8550 0.7550 0.6600 0.1320 0.0830
3.9745 31.6070 45.0370 12.5820 0.7560 0.6600 0.1320 0.0830
4.2143 31.6070 45.0370 12.5820 0.7570 0.6610 0.1310 0.0820
4.4785 31.0060 43.9210 12.3120 0.7570 0.6600 0.1310 0.0820
4.7042 31.0060 43.9210 12.3120 0.7580 0.6600 0.1300 0.0810
4.9691 31.0060 43.9210 12.3120 0.7590 0.6600 0.1300 0.0810
5.2676 31.0060 43.9210 12.3120 0.7590 0.6600 0.1300 0.0810
5.5159 31.0060 43.9210 12.3120 0.7600 0.6610 0.1300 0.0800
5.7350 30.4090 42.8170 12.0430 0.7610 0.6610 0.1290 0.0800
5.9612 30.4090 42.8170 12.0430 0.7620 0.6610 0.1290 0.0790
6.2199 30.4090 42.8170 12.0430 0.7610 0.6620 0.1290 0.0790
6.4853 29.8140 41.7250 11.7760 0.7620 0.6610 0.1280 0.0790
6.7148 29.8140 41.7250 11.7760 0.7620 0.6610 0.1280 0.0790
6.9831 29.8140 41.7250 11.7760 0.7630 0.6610 0.1270 0.0780
7.2108 29.8140 41.7250 11.7760 0.7640 0.6610 0.1260 0.0780
7.4713 29.2220 40.6450 11.5120 0.7640 0.6610 0.1260 0.0770
7.7131 29.2220 40.6450 11.5120 0.7640 0.6610 0.1260 0.0770
7.9602 29.2220 40.6450 11.5120 0.7650 0.6610 0.1260 0.0770
8.2171 29.2220 40.6450 11.5120 0.7650 0.6610 0.1250 0.0760
8.4727 29.2220 40.6450 11.5120 0.7650 0.6610 0.1250 0.0760
8.7162 29.2220 40.6450 11.5120 0.7650 0.6610 0.1240 0.0760
8.9776 29.2220 40.6450 11.5120 0.7680 0.6620 0.1250 0.0760
9.2250 29.2220 40.6450 11.5120 0.7680 0.6620 0.1240 0.0760
9.4888 29.2220 40.6450 11.5120 0.7680 0.6620 0.1230 0.0750
9.7364 29.2220 40.6450 11.5120 0.7680 0.6620 0.1230 0.0750
9.9650 28.6330 39.5770 11.2490 0.7680 0.6620 0.1230 0.0750
10.2193 28.6330 39.5770 11.2490 0.7680 0.6620 0.1230 0.0750
10.4796 28.6330 39.5770 11.2490 0.7680 0.6620 0.1220 0.0740
10.7209 28.6330 39.5770 11.2490 0.7680 0.6620 0.1220 0.0750
10.9646 28.6330 39.5770 11.2490 0.7680 0.6620 0.1210 0.0740
11.2317 28.6330 39.5770 11.2490 0.7680 0.6620 0.1210 0.0740
11.5068 28.6330 39.5770 11.2490 0.7680 0.6620 0.1210 0.0740
11.7295 28.6330 39.5770 11.2490 0.7680 0.6630 0.1200 0.0730
12.0173 28.6330 39.5770 11.2490 0.7680 0.6620 0.1200 0.0730
12.2174 28.6330 39.5770 11.2490 0.7680 0.6620 0.1200 0.0730
12.4780 28.0480 38.5220 10.9890 0.7680 0.6620 0.1200 0.0730
12.7587 28.0480 38.5220 10.9890 0.7680 0.6620 0.1200 0.0730
12.9794 28.0480 38.5220 10.9890 0.7680 0.6630 0.1190 0.0720
13.2212 28.0480 38.5220 10.9890 0.7690 0.6630 0.1190 0.0720
13.4821 28.0480 38.5220 10.9890 0.7690 0.6630 0.1190 0.0720
13.7259 28.0480 38.5220 10.9890 0.7690 0.6630 0.1180 0.0710
