ts,state,motor_A_duty,motor_B_duty,gmxxx_ch1,gmxxx_ch2,gmxxx_ch3,gmxxx_ch4,mics5524_raw,co_mics,eth_mics,voc_mics,no2_gm,c2h5oh_gm,voc_gm,co_gm,currentLevel
8385987,HOLD,51,0,763,653,84,49,254,23.472,30.519,8.98,0.763,0.653,0.084,0.049,0
8386250,HOLD,51,0,764,653,84,49,254,23.472,30.519,8.98,0.764,0.653,0.084,0.049,0
8386560,HOLD,51,0,763,653,84,49,259,24.033,31.476,9.224,0.763,0.653,0.084,0.049,0
8386866,HOLD,51,0,765,654,84,49,259,24.033,31.476,9.224,0.765,0.654,0.084,0.049,0
8387116,HOLD,51,0,764,653,85,49,254,23.472,30.519,8.98,0.764,0.653,0.085,0.049,0
8387366,HOLD,51,0,765,654,85,49,254,23.472,30.519,8.98,0.765,0.654,0.085,0.049,0
8387616,HOLD,51,0,764,653,84,49,254,23.472,30.519,8.98,0.764,0.653,0.084,0.049,0
8387866,HOLD,51,0,764,654,85,49,254,23.472,30.519,8.98,0.764,0.654,0.085,0.049,0
8388116,HOLD,51,0,765,654,85,49,254,23.472,30.519,8.98,0.765,0.654,0.085,0.049,0
8388396,HOLD,51,0,764,654,85,49,259,24.033,31.476,9.224,0.764,0.654,0.085,0.049,0
8388810,HOLD,51,0,765,654,85,49,259,24.033,31.476,9.224,0.765,0.654,0.085,0.049,0
8389060,HOLD,51,0,768,655,85,49,254,23.472,30.519,8.98,0.768,0.655,0.085,0.049,0
8389310,HOLD,51,0,768,655,85,49,254,23.472,30.519,8.98,0.768,0.655,0.085,0.049,0
8389560,HOLD,51,0,768,655,85,49,254,23.472,30.519,8.98,0.768,0.655,0.085,0.049,0
8389827,HOLD,51,0,765,655,85,49,254,23.472,30.519,8.98,0.765,0.655,0.085,0.049,0
8390133,HOLD,51,0,768,656,86,49,259,24.033,31.476,9.224,0.768,0.656,0.086,0.049,0
8390383,HOLD,51,0,768,656,85,49,254,23.472,30.519,8.98,0.768,0.656,0.085,0.049,0
8390953,HOLD,51,0,768,655,86,49,263,24.597,32.446,9.47,0.768,0.655,0.086,0.049,0
8391203,HOLD,51,0,768,655,86,50,259,24.033,31.476,9.224,0.768,0.655,0.086,0.05,0
8391461,HOLD,51,0,768,655,86,49,254,23.472,30.519,8.98,0.768,0.655,0.086,0.049,0
8391711,HOLD,51,0,768,655,86,50,254,23.472,30.519,8.98,0.768,0.655,0.086,0.05,0
8391973,HOLD,51,0,768,655,86,49,254,23.472,30.519,8.98,0.768,0.655,0.086,0.049,0
8392223,HOLD,51,0,768,655,86,49,254,23.472,30.519,8.98,0.768,0.655,0.086,0.049,0
8392484,HOLD,51,0,768,657,86,49,254,23.472,30.519,8.98,0.768,0.657,0.086,0.049,0
8392734,HOLD,51,0,768,656,86,49,254,23.472,30.519,8.98,0.768,0.656,0.086,0.049,0
8392984,HOLD,51,0,768,656,86,49,254,23.472,30.519,8.98,0.768,0.656,0.086,0.049,0
8393234,HOLD,51,0,768,657,86,49,254,23.472,30.519,8.98,0.768,0.657,0.086,0.049,0
8393484,HOLD,51,0,768,657,86,49,259,24.033,31.476,9.224,0.768,0.657,0.086,0.049,0
8393734,HOLD,51,0,768,657,86,49,254,23.472,30.519,8.98,0.768,0.657,0.086,0.049,0
8394018,HOLD,51,0,768,657,86,49,259,24.033,31.476,9.224,0.768,0.657,0.086,0.049,0
8394426,HOLD,51,0,768,656,87,50,259,24.033,31.476,9.224,0.768,0.656,0.087,0.05,0
8394676,HOLD,51,0,768,655,87,49,254,23.472,30.519,8.98,0.768,0.655,0.087,0.049,0
8394926,HOLD,51,0,768,656,87,50,254,23.472,30.519,8.98,0.768,0.656,0.087,0.05,0
8395176,HOLD,51,0,769,657,87,49,254,23.472,30.519,8.98,0.769,0.657,0.087,0.049,0
8395426,HOLD,51,0,768,657,87,49,259,24.033,31.476,9.224,0.768,0.657,0.087,0.049,0
8395676,HOLD,51,0,769,657,87,49,254,23.472,30.519,8.98,0.769,0.657,0.087,0.049,0
8395962,HOLD,51,0,769,657,87,50,259,24.033,31.476,9.224,0.769,0.657,0.087,0.05,0
8396212,HOLD,51,0,769,657,87,49,254,23.472,30.519,8.98,0.769,0.657,0.087,0.049,0
8396470,HOLD,51,0,769,657,87,50,259,24.033,31.476,9.224,0.769,0.657,0.087,0.05,0
8396720,HOLD,51,0,769,657,87,50,254,23.472,30.519,8.98,0.769,0.657,0.087,0.05,0
8396970,HOLD,51,0,770,657,87,50,254,23.472,30.519,8.98,0.77,0.657,0.087,0.05,0
8397220,HOLD,51,0,769,656,87,49,254,23.472,30.519,8.98,0.769,0.656,0.087,0.049,0
8397470,HOLD,51,0,770,657,87,49,259,24.033,31.476,9.224,0.77,0.657,0.087,0.049,0
8397720,HOLD,51,0,769,657,87,49,254,23.472,30.519,8.98,0.769,0.657,0.087,0.049,0
8397970,HOLD,51,0,769,657,87,49,259,24.033,31.476,9.224,0.769,0.657,0.087,0.049,0
8398220,HOLD,51,0,770,657,87,50,259,24.033,31.476,9.224,0.77,0.657,0.087,0.05,0
8398470,HOLD,51,0,770,656,87,49,259,24.033,31.476,9.224,0.77,0.656,0.087,0.049,0
8398720,HOLD,51,0,770,657,88,50,254,23.472,30.519,8.98,0.77,0.657,0.088,0.05,0
8398970,HOLD,51,0,769,658,88,50,254,23.472,30.519,8.98,0.769,0.658,0.088,0.05,0
8399220,HOLD,51,0,770,657,88,50,259,24.033,31.476,9.224,0.77,0.657,0.088,0.05,0
8399470,HOLD,51,0,770,657,87,49,259,24.033,31.476,9.224,0.77,0.657,0.087,0.049,0
8399720,HOLD,51,0,769,657,88,50,259,24.033,31.476,9.224,0.769,0.657,0.088,0.05,0
8399970,HOLD,51,0,769,657,87,49,259,24.033,31.476,9.224,0.769,0.657,0.087,0.049,0
8400220,HOLD,51,0,770,657,88,50,259,24.033,31.476,9.224,0.77,0.657,0.088,0.05,0
8400470,HOLD,51,0,770,657,88,50,254,23.472,30.519,8.98,0.77,0.657,0.088,0.05,0
8400720,HOLD,51,0,770,657,88,50,259,24.033,31.476,9.224,0.77,0.657,0.088,0.05,0
8400970,HOLD,51,0,771,657,89,50,259,24.033,31.476,9.224,0.771,0.657,0.089,0.05,0
8401220,HOLD,51,0,770,657,88,50,254,23.472,30.519,8.98,0.77,0.657,0.088,0.05,0
8401481,HOLD,51,0,770,657,88,50,254,23.472,30.519,8.98,0.77,0.657,0.088,0.05,0
8401730,HOLD,51,0,771,657,88,50,249,22.914,29.574,8.739,0.771,0.657,0.088,0.05,0
8401980,HOLD,51,0,771,657,88,50,254,23.472,30.519,8.98,0.771,0.657,0.088,0.05,0
8402230,HOLD,51,0,770,657,88,50,259,24.033,31.476,9.224,0.77,0.657,0.088,0.05,0
8402480,HOLD,51,0,771,658,88,50,254,23.472,30.519,8.98,0.771,0.658,0.088,0.05,0
8402730,HOLD,51,0,771,658,89,50,259,24.033,31.476,9.224,0.771,0.658,0.089,0.05,0
8403016,HOLD,51,0,771,658,89,50,259,24.033,31.476,9.224,0.771,0.658,0.089,0.05,0
8403266,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8403524,HOLD,51,0,771,658,89,50,259,24.033,31.476,9.224,0.771,0.658,0.089,0.05,0
8403774,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8404036,HOLD,51,0,772,659,89,50,259,24.033,31.476,9.224,0.772,0.659,0.089,0.05,0
8404342,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8404592,HOLD,51,0,772,659,89,50,254,23.472,30.519,8.98,0.772,0.659,0.089,0.05,0
8404842,HOLD,51,0,772,659,89,50,254,23.472,30.519,8.98,0.772,0.659,0.089,0.05,0
8405092,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8405342,HOLD,51,0,772,659,89,50,239,21.808,27.721,8.262,0.772,0.659,0.089,0.05,0
8405592,HOLD,51,0,772,659,89,50,259,24.033,31.476,9.224,0.772,0.659,0.089,0.05,0
8405842,HOLD,51,0,772,658,89,50,254,23.472,30.519,8.98,0.772,0.658,0.089,0.05,0
8406180,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8406430,HOLD,51,0,772,658,90,50,259,24.033,31.476,9.224,0.772,0.658,0.09,0.05,0
8406680,HOLD,51,0,772,658,89,50,259,24.033,31.476,9.224,0.772,0.658,0.089,0.05,0
8407001,HOLD,51,0,773,658,90,50,259,24.033,31.476,9.224,0.773,0.658,0.09,0.05,0
8407251,HOLD,51,0,772,658,90,50,259,24.033,31.476,9.224,0.772,0.658,0.09,0.05,0
8407501,HOLD,51,0,773,659,90,50,259,24.033,31.476,9.224,0.773,0.659,0.09,0.05,0
8407751,HOLD,51,0,772,660,90,50,254,23.472,30.519,8.98,0.772,0.66,0.09,0.05,0
8408001,HOLD,51,0,772,659,89,50,259,24.033,31.476,9.224,0.772,0.659,0.089,0.05,0
8408251,HOLD,51,0,773,660,90,50,254,23.472,30.519,8.98,0.773,0.66,0.09,0.05,0
8408501,HOLD,51,0,772,659,89,49,259,24.033,31.476,9.224,0.772,0.659,0.089,0.049,0
8408751,HOLD,51,0,773,659,90,50,254,23.472,30.519,8.98,0.773,0.659,0.09,0.05,0
8409001,HOLD,51,0,772,659,90,50,259,24.033,31.476,9.224,0.772,0.659,0.09,0.05,0
8409251,HOLD,51,0,772,659,90,50,259,24.033,31.476,9.224,0.772,0.659,0.09,0.05,0
8409501,HOLD,51,0,773,659,90,50,254,23.472,30.519,8.98,0.773,0.659,0.09,0.05,0
8409751,HOLD,51,0,772,658,90,50,259,24.033,31.476,9.224,0.772,0.658,0.09,0.05,0
8410001,HOLD,51,0,773,659,90,50,259,24.033,31.476,9.224,0.773,0.659,0.09,0.05,0
8410270,HOLD,51,0,772,659,90,50,259,24.033,31.476,9.224,0.772,0.659,0.09,0.05,0
8410520,HOLD,51,0,773,659,90,50,259,24.033,31.476,9.224,0.773,0.659,0.09,0.05,0
8410781,HOLD,51,0,773,660,90,50,259,24.033,31.476,9.224,0.773,0.66,0.09,0.05,0
8411031,HOLD,51,0,773,660,91,50,259,24.033,31.476,9.224,0.773,0.66,0.091,0.05,0
8411281,HOLD,51,0,774,660,90,50,259,24.033,31.476,9.224,0.774,0.66,0.09,0.05,0
8411531,HOLD,51,0,773,659,90,50,254,23.472,30.519,8.98,0.773,0.659,0.09,0.05,0
8411781,HOLD,51,0,773,660,90,50,259,24.033,31.476,9.224,0.773,0.66,0.09,0.05,0
8412031,HOLD,51,0,773,659,90,50,259,24.033,31.476,9.224,0.773,0.659,0.09,0.05,0
8412281,HOLD,51,0,774,660,91,50,259,24.033,31.476,9.224,0.774,0.66,0.091,0.05,0
8412622,HOLD,51,0,773,660,90,50,259,24.033,31.476,9.224,0.773,0.66,0.09,0.05,0
8412872,HOLD,51,0,774,661,90,50,254,23.472,30.519,8.98,0.774,0.661,0.09,0.05,0
8413122,HOLD,51,0,774,660,90,50,259,24.033,31.476,9.224,0.774,0.66,0.09,0.05,0
8413372,HOLD,51,0,774,660,91,50,259,24.033,31.476,9.224,0.774,0.66,0.091,0.05,0
8413622,HOLD,51,0,773,660,91,50,259,24.033,31.476,9.224,0.773,0.66,0.091,0.05,0
8413886,HOLD,51,0,774,661,91,50,259,24.033,31.476,9.224,0.774,0.661,0.091,0.05,0
8414135,HOLD,51,0,773,660,91,50,259,24.033,31.476,9.224,0.773,0.66,0.091,0.05,0
8414385,HOLD,51,0,774,661,91,50,259,24.033,31.476,9.224,0.774,0.661,0.091,0.05,0
8414635,PURGE,255,255,774,661,91,51,263,24.597,32.446,9.47,0.774,0.661,0.091,0.051,0
8414885,PURGE,255,255,775,661,91,50,259,24.033,31.476,9.224,0.775,0.661,0.091,0.05,0
8415135,PURGE,255,255,774,660,91,50,259,24.033,31.476,9.224,0.774,0.66,0.091,0.05,0
8415385,PURGE,255,255,775,661,91,49,259,24.033,31.476,9.224,0.775,0.661,0.091,0.049,0
8415635,PURGE,255,255,775,661,91,50,259,24.033,31.476,9.224,0.775,0.661,0.091,0.05,0
8415885,PURGE,255,255,775,660,91,50,244,22.36,28.641,8.499,0.775,0.66,0.091,0.05,0
8416135,PURGE,255,255,775,660,91,50,259,24.033,31.476,9.224,0.775,0.66,0.091,0.05,0
8416385,PURGE,255,255,774,661,91,50,259,24.033,31.476,9.224,0.774,0.661,0.091,0.05,0
8416635,PURGE,255,255,774,660,91,50,259,24.033,31.476,9.224,0.774,0.66,0.091,0.05,0
8416885,PURGE,255,255,774,661,92,50,259,24.033,31.476,9.224,0.774,0.661,0.092,0.05,0
8417135,PURGE,255,255,774,661,91,50,259,24.033,31.476,9.224,0.774,0.661,0.091,0.05,0
8417385,PURGE,255,255,774,661,91,50,259,24.033,31.476,9.224,0.774,0.661,0.091,0.05,0
8417635,PURGE,255,255,776,662,91,50,259,24.033,31.476,9.224,0.776,0.662,0.091,0.05,0
8417885,PURGE,255,255,775,661,91,50,259,24.033,31.476,9.224,0.775,0.661,0.091,0.05,0
8418135,PURGE,255,255,774,661,91,50,254,23.472,30.519,8.98,0.774,0.661,0.091,0.05,0
8418446,PURGE,255,255,774,661,91,50,254,23.472,30.519,8.98,0.774,0.661,0.091,0.05,0
8418696,PURGE,255,255,774,661,91,50,254,23.472,30.519,8.98,0.774,0.661,0.091,0.05,0
8418946,PURGE,255,255,773,661,91,50,254,23.472,30.519,8.98,0.773,0.661,0.091,0.05,0
8419196,PURGE,255,255,774,662,91,50,249,22.914,29.574,8.739,0.774,0.662,0.091,0.05,0
8419446,PURGE,255,255,774,662,91,50,249,22.914,29.574,8.739,0.774,0.662,0.091,0.05,0
8419696,PURGE,255,255,775,663,91,50,249,22.914,29.574,8.739,0.775,0.663,0.091,0.05,0
8419946,PURGE,255,255,774,662,92,50,254,23.472,30.519,8.98,0.774,0.662,0.092,0.05,0
8420196,PURGE,255,255,774,662,91,50,249,22.914,29.574,8.739,0.774,0.662,0.091,0.05,0
8420446,PURGE,255,255,773,662,91,50,249,22.914,29.574,8.739,0.773,0.662,0.091,0.05,0
8420696,PURGE,255,255,774,662,92,50,249,22.914,29.574,8.739,0.774,0.662,0.092,0.05,0
8420946,PURGE,255,255,773,662,91,50,249,22.914,29.574,8.739,0.773,0.662,0.091,0.05,0
8421196,PURGE,255,255,773,662,91,50,249,22.914,29.574,8.739,0.773,0.662,0.091,0.05,0
8421446,PURGE,255,255,773,661,91,50,249,22.914,29.574,8.739,0.773,0.661,0.091,0.05,0
8421696,PURGE,255,255,772,662,91,49,249,22.914,29.574,8.739,0.772,0.662,0.091,0.049,0
8421946,PURGE,255,255,773,662,91,50,244,22.36,28.641,8.499,0.773,0.662,0.091,0.05,0
8422196,PURGE,255,255,773,662,91,49,254,23.472,30.519,8.98,0.773,0.662,0.091,0.049,0
8422446,PURGE,255,255,772,662,91,49,249,22.914,29.574,8.739,0.772,0.662,0.091,0.049,0
8422696,PURGE,255,255,771,662,91,49,254,23.472,30.519,8.98,0.771,0.662,0.091,0.049,0
8422946,PURGE,255,255,770,661,90,49,249,22.914,29.574,8.739,0.77,0.661,0.09,0.049,0
8423196,PURGE,255,255,770,662,90,49,249,22.914,29.574,8.739,0.77,0.662,0.09,0.049,0
8423446,PURGE,255,255,769,662,90,49,249,22.914,29.574,8.739,0.769,0.662,0.09,0.049,0
8423696,PURGE,255,255,769,662,90,49,249,22.914,29.574,8.739,0.769,0.662,0.09,0.049,0
8423946,PURGE,255,255,768,663,90,49,249,22.914,29.574,8.739,0.768,0.663,0.09,0.049,0
8424196,PURGE,255,255,768,661,90,49,249,22.914,29.574,8.739,0.768,0.661,0.09,0.049,0
8424446,PURGE,255,255,768,662,89,49,268,25.165,33.428,9.718,0.768,0.662,0.089,0.049,0
8424696,PURGE,255,255,768,661,89,49,249,22.914,29.574,8.739,0.768,0.661,0.089,0.049,0
8424946,PURGE,255,255,768,662,89,48,249,22.914,29.574,8.739,0.768,0.662,0.089,0.048,0
8425196,PURGE,255,255,768,663,89,49,249,22.914,29.574,8.739,0.768,0.663,0.089,0.049,0
8425446,PURGE,255,255,768,662,89,49,249,22.914,29.574,8.739,0.768,0.662,0.089,0.049,0
8425696,PURGE,255,255,768,662,89,48,249,22.914,29.574,8.739,0.768,0.662,0.089,0.048,0
8425946,PURGE,255,255,765,661,89,48,249,22.914,29.574,8.739,0.765,0.661,0.089,0.048,0
8426196,PURGE,255,255,763,662,89,49,249,22.914,29.574,8.739,0.763,0.662,0.089,0.049,0
8426446,PURGE,255,255,763,661,88,48,249,22.914,29.574,8.739,0.763,0.661,0.088,0.048,0
8426696,PURGE,255,255,761,661,88,48,249,22.914,29.574,8.739,0.761,0.661,0.088,0.048,0
8426946,PURGE,255,255,760,661,88,49,249,22.914,29.574,8.739,0.76,0.661,0.088,0.049,0
8427196,PURGE,255,255,760,661,88,48,249,22.914,29.574,8.739,0.76,0.661,0.088,0.048,0
8427446,PURGE,255,255,759,661,88,48,249,22.914,29.574,8.739,0.759,0.661,0.088,0.048,0
8427696,PURGE,255,255,758,661,87,48,249,22.914,29.574,8.739,0.758,0.661,0.087,0.048,0
8427946,PURGE,255,255,759,661,87,48,244,22.36,28.641,8.499,0.759,0.661,0.087,0.048,0
8428196,PURGE,255,255,758,661,87,48,249,22.914,29.574,8.739,0.758,0.661,0.087,0.048,0
8428446,PURGE,255,255,757,661,87,47,244,22.36,28.641,8.499,0.757,0.661,0.087,0.047,0
8428696,PURGE,255,255,757,662,86,47,244,22.36,28.641,8.499,0.757,0.662,0.086,0.047,0
8428946,PURGE,255,255,754,661,86,47,244,22.36,28.641,8.499,0.754,0.661,0.086,0.047,0
8429196,PURGE,255,255,755,661,86,47,244,22.36,28.641,8.499,0.755,0.661,0.086,0.047,0
8429446,PURGE,255,255,754,662,86,48,244,22.36,28.641,8.499,0.754,0.662,0.086,0.048,0
8429696,PURGE,255,255,753,661,86,47,239,21.808,27.721,8.262,0.753,0.661,0.086,0.047,0
8429946,PURGE,255,255,753,662,86,47,239,21.808,27.721,8.262,0.753,0.662,0.086,0.047,0
8430196,PURGE,255,255,752,660,85,47,244,22.36,28.641,8.499,0.752,0.66,0.085,0.047,0
8430446,PURGE,255,255,752,661,85,47,239,21.808,27.721,8.262,0.752,0.661,0.085,0.047,0
8430696,PURGE,255,255,750,661,85,47,244,22.36,28.641,8.499,0.75,0.661,0.085,0.047,0
8430946,PURGE,255,255,750,661,85,47,239,21.808,27.721,8.262,0.75,0.661,0.085,0.047,0
8431196,PURGE,255,255,750,660,85,46,239,21.808,27.721,8.262,0.75,0.66,0.085,0.046,0
8431446,PURGE,255,255,750,661,84,47,239,21.808,27.721,8.262,0.75,0.661,0.084,0.047,0
8431696,PURGE,255,255,749,660,84,47,239,21.808,27.721,8.262,0.749,0.66,0.084,0.047,0
8431946,PURGE,255,255,749,661,84,47,239,21.808,27.721,8.262,0.749,0.661,0.084,0.047,0
8432196,PURGE,255,255,748,661,84,47,239,21.808,27.721,8.262,0.748,0.661,0.084,0.047,0
8432452,PURGE,255,255,748,662,84,47,239,21.808,27.721,8.262,0.748,0.662,0.084,0.047,0
8432702,PURGE,255,255,748,661,84,47,239,21.808,27.721,8.262,0.748,0.661,0.084,0.047,0
8432970,PURGE,255,255,747,661,84,47,239,21.808,27.721,8.262,0.747,0.661,0.084,0.047,0
8433219,PURGE,255,255,746,661,83,46,239,21.808,27.721,8.262,0.746,0.661,0.083,0.046,0
8433469,PURGE,255,255,745,661,83,47,239,21.808,27.721,8.262,0.745,0.661,0.083,0.047,0
8433719,PURGE,255,255,746,661,83,47,239,21.808,27.721,8.262,0.746,0.661,0.083,0.047,0
8433969,PURGE,255,255,746,662,83,46,239,21.808,27.721,8.262,0.746,0.662,0.083,0.046,0
8434219,PURGE,255,255,744,661,83,47,239,21.808,27.721,8.262,0.744,0.661,0.083,0.047,0
8434469,PURGE,255,255,744,661,82,46,239,21.808,27.721,8.262,0.744,0.661,0.082,0.046,0
