# Time_CO_(M)_Eth_(M)_VOC_(M)_NO₂_(G)_Eth_(G)_VOC_(G)_CO_(G)
0.0000 19.6340 24.1640 7.3350 0.7680 0.6960 0.1220 0.0370
0.0000 19.0990 23.3060 7.1090 0.7640 0.6950 0.1220 0.0370
0.0064 19.0990 23.3060 7.1090 0.7650 0.6950 0.1220 0.0380
0.0084 19.6340 24.1640 7.3350 0.7650 0.6950 0.1220 0.0380
0.0084 19.6340 24.1640 7.3350 0.7650 0.6950 0.1230 0.0380
0.0084 19.6340 24.1640 7.3350 0.7680 0.6970 0.1230 0.0380
0.0084 19.6340 24.1640 7.3350 0.7650 0.6950 0.1220 0.0380
0.0084 19.6340 24.1640 7.3350 0.7650 0.6950 0.1220 0.0380
0.2318 19.6340 24.1640 7.3350 0.7680 0.6960 0.1230 0.0370
0.4770 19.6340 24.1640 7.3350 0.7680 0.6970 0.1220 0.0380
0.7174 19.6340 24.1640 7.3350 0.7650 0.6950 0.1230 0.0370
0.9644 19.6340 24.1640 7.3350 0.7650 0.6950 0.1230 0.0380
1.2168 19.6340 24.1640 7.3350 0.7650 0.6960 0.1230 0.0370
1.4656 19.6340 24.1640 7.3350 0.7680 0.6960 0.1230 0.0370
1.7222 19.6340 24.1640 7.3350 0.7680 0.6960 0.1230 0.0370
1.9654 19.6340 24.1640 7.3350 0.7680 0.6960 0.1230 0.0370
2.2176 19.6340 24.1640 7.3350 0.7680 0.6970 0.1230 0.0380
2.4741 19.6340 24.1640 7.3350 0.7680 0.6950 0.1220 0.0380
2.7191 19.0990 23.3060 7.1090 0.7680 0.6950 0.1220 0.0370
2.9667 19.0990 23.3060 7.1090 0.7680 0.6950 0.1230 0.0370
3.2198 19.6340 24.1640 7.3350 0.7680 0.6960 0.1230 0.0380
3.5035 19.6340 24.1640 7.3350 0.7680 0.6950 0.1230 0.0380
3.7596 19.6340 24.1640 7.3350 0.7680 0.6950 0.1220 0.0380
3.9924 19.0990 23.3060 7.1090 0.7690 0.6960 0.1230 0.0380
4.2769 19.6340 24.1640 7.3350 0.7690 0.6960 0.1230 0.0380
4.4689 19.6340 24.1640 7.3350 0.7700 0.6970 0.1230 0.0380
4.7312 19.6340 24.1640 7.3350 0.7710 0.6950 0.1230 0.0380
4.9790 19.6340 24.1640 7.3350 0.7700 0.6950 0.1230 0.0380
5.2214 19.6340 24.1640 7.3350 0.7720 0.6950 0.1230 0.0380
5.4708 19.6340 24.1640 7.3350 0.7710 0.6950 0.1230 0.0380
5.7226 19.6340 24.1640 7.3350 0.7730 0.6960 0.1230 0.0380
5.9717 19.6340 24.1640 7.3350 0.7720 0.6950 0.1230 0.0380
6.2214 18.5670 22.4610 6.8850 0.7730 0.6950 0.1230 0.0380
6.5009 19.6340 24.1640 7.3350 0.7730 0.6950 0.1230 0.0380
6.7316 19.6340 24.1640 7.3350 0.7730 0.6970 0.1240 0.0380
6.9770 19.0990 23.3060 7.1090 0.7740 0.6950 0.1230 0.0380
7.2521 19.6340 24.1640 7.3350 0.7740 0.6960 0.1240 0.0380
7.6754 19.0990 23.3060 7.1090 0.7740 0.6950 0.1230 0.0380
7.7444 19.0990 23.3060 7.1090 0.7750 0.6960 0.1230 0.0380
8.0449 19.0990 23.3060 7.1090 0.7750 0.6960 0.1240 0.0380
8.2759 19.6340 24.1640 7.3350 0.7760 0.6970 0.1230 0.0380
8.5648 19.6340 24.1640 7.3350 0.7770 0.6960 0.1240 0.0380
8.7600 19.0990 23.3060 7.1090 0.7750 0.6960 0.1240 0.0390
