# Time_CO_(M)_Eth_(M)_VOC_(M)_NO₂_(G)_Eth_(G)_VOC_(G)_CO_(G)
0.0000 22.9140 29.5740 8.7390 0.8130 0.7650 0.1810 0.0380
0.0000 22.3600 28.6410 8.4990 0.8110 0.7630 0.1810 0.0380
0.0000 22.9140 29.5740 8.7390 0.8110 0.7640 0.1800 0.0380
0.0000 22.3600 28.6410 8.4990 0.8110 0.7630 0.1800 0.0390
0.0111 22.3600 28.6410 8.4990 0.8120 0.7630 0.1800 0.0390
0.0111 22.3600 28.6410 8.4990 0.8110 0.7630 0.1800 0.0380
0.0111 22.3600 28.6410 8.4990 0.8120 0.7650 0.1820 0.0380
0.0111 22.3600 28.6410 8.4990 0.8100 0.7630 0.1800 0.0390
0.2413 22.3600 28.6410 8.4990 0.8110 0.7640 0.1810 0.0380
0.7645 22.3600 28.6410 8.4990 0.8110 0.7630 0.1800 0.0380
0.9166 22.3600 28.6410 8.4990 0.8130 0.7630 0.1800 0.0380
1.0028 22.3600 28.6410 8.4990 0.8110 0.7640 0.1800 0.0380
1.4489 21.8080 27.7210 8.2620 0.8100 0.7630 0.1800 0.0390
1.6371 21.8080 27.7210 8.2620 0.8100 0.7620 0.1800 0.0380
1.8227 22.3600 28.6410 8.4990 0.8130 0.7630 0.1800 0.0380
2.0119 23.4720 30.5190 8.9800 0.8100 0.7620 0.1800 0.0380
2.4812 24.5970 32.4460 9.4700 0.8110 0.7630 0.1790 0.0380
2.5311 24.0330 31.4760 9.2240 0.8100 0.7620 0.1790 0.0380
3.3881 23.4720 30.5190 8.9800 0.8110 0.7640 0.1780 0.0380
4.0517 23.4720 30.5190 8.9800 0.8120 0.7630 0.1770 0.0380
4.1430 22.9140 29.5740 8.7390 0.8070 0.7620 0.1720 0.0380
4.6305 20.1730 25.0340 7.5640 0.8060 0.7630 0.1700 0.0370
4.7288 19.0990 23.3060 7.1090 0.8060 0.7640 0.1690 0.0370
5.1144 19.0990 23.3060 7.1090 0.8060 0.7630 0.1670 0.0370
5.1887 18.5670 22.4610 6.8850 0.8040 0.7620 0.1650 0.0360
5.4380 18.0380 21.6280 6.6630 0.8040 0.7630 0.1650 0.0370
5.6630 17.5130 20.8090 6.4440 0.8020 0.7630 0.1620 0.0360
5.9186 17.5130 20.8090 6.4440 0.8010 0.7640 0.1620 0.0360
6.1680 16.9910 20.0020 6.2270 0.8020 0.7650 0.1600 0.0370
6.4259 16.9910 20.0020 6.2270 0.8020 0.7640 0.1600 0.0370
6.8061 19.6340 24.1640 7.3350 0.8020 0.7680 0.1660 0.0370
6.9288 21.8080 27.7210 8.2620 0.8030 0.7640 0.1780 0.0410
7.1718 24.5970 32.4460 9.4700 0.8050 0.7640 0.1950 0.0440
7.4534 28.0480 38.5220 10.9890 0.8060 0.7630 0.2180 0.0510
7.6787 31.6070 45.0370 12.5820 0.8090 0.7620 0.2520 0.0600
7.9525 34.0400 49.6230 13.6850 0.8150 0.7630 0.2880 0.0680
8.3715 36.5200 54.4020 14.8210 0.8180 0.7620 0.3260 0.0770
8.5540 38.4110 58.1150 15.6930 0.8220 0.7620 0.3660 0.0870
8.8870 39.0470 59.3760 15.9880 0.8260 0.7620 0.4020 0.0950
9.0494 39.0470 59.3760 15.9880 0.8320 0.7630 0.4370 0.1030
9.2327 39.0470 59.3760 15.9880 0.8340 0.7630 0.4650 0.1090
9.4946 39.0470 59.3760 15.9880 0.8360 0.7620 0.4920 0.1140
9.9909 39.0470 59.3760 15.9880 0.8390 0.7620 0.5160 0.1170
10.0733 39.0470 59.3760 15.9880 0.8440 0.7630 0.5460 0.1200
10.3217 38.4110 58.1150 15.6930 0.8470 0.7620 0.5640 0.1200
10.6180 37.1470 55.6280 15.1100 0.8470 0.7620 0.5740 0.1210
11.0332 37.7780 56.8650 15.4000 0.8490 0.7620 0.5860 0.1190
11.1041 36.5200 54.4020 14.8210 0.8520 0.7630 0.5970 0.1180
11.5274 35.8960 53.1890 14.5340 0.8500 0.7620 0.6040 0.1160
11.6378 35.2740 51.9880 14.2490 0.8530 0.7630 0.6120 0.1140
11.9063 35.2740 51.9880 14.2490 0.8520 0.7620 0.6160 0.1120
12.8270 34.6560 50.7990 13.9660 0.8530 0.7620 0.6200 0.1100
13.2877 35.2740 51.9880 14.2490 0.8520 0.7630 0.6360 0.1130
13.3820 40.9730 63.2350 16.8850 0.8550 0.7640 0.6660 0.1190
13.5518 42.9250 67.2020 17.7990 0.8550 0.7610 0.6760 0.1220
13.9926 42.2710 65.8680 17.4920 0.8550 0.7610 0.6870 0.1220
14.0915 41.6200 64.5450 17.1880 0.8570 0.7620 0.7010 0.1240
14.4927 42.2710 65.8680 17.4920 0.8580 0.7610 0.7090 0.1250
14.5978 42.2710 65.8680 17.4920 0.8580 0.7610 0.7170 0.1250
15.0484 42.9250 67.2020 17.7990 0.8610 0.7620 0.7220 0.1240
15.1375 44.9020 71.2800 18.7320 0.8620 0.7620 0.7270 0.1230
15.3508 45.5680 72.6640 19.0460 0.8620 0.7620 0.7320 0.1240
15.6220 45.5680 72.6640 19.0460 0.8640 0.7620 0.7360 0.1210
